ticket;resposta_NPS;grupo_NPS;Nota_ConhecimentoAgente;Nota_Solucao;Nota_TempoRetorno;Nota_Facilidade;Nota_Satisfacao;cliente
19783779;10;promotor;10;10;10;10;10;TB3756
21599747;10;promotor;10;10;10;10;10;T16072
21699656;10;promotor;10;10;10;10;10;TEZKO6
19337352;1;detrator;2;10;1;1;5;T49634
21415209;10;promotor;10;10;10;10;10;T37983
21942681;10;promotor;10;10;10;10;10;T53780
18954292;10;promotor;10;10;10;10;10;T74551
20293431;10;promotor;10;10;10;10;10;TFBMMJ
22757907;8;passivo;8;8;8;8;7;TFBSLI
21873149;10;promotor;10;10;10;10;10;T61539
21156299;10;promotor;10;10;10;10;10;T50149
20557391;10;promotor;10;10;10;10;10;T49525
22497483;8;passivo;8;8;8;8;8;TFDIRI
21973655;10;promotor;10;10;10;10;10;TB2401
19381878;10;promotor;10;10;10;10;10;T57154
22580975;7;passivo;7;7;7;7;7;TFCHIL
22148581;10;promotor;10;10;10;10;10;TEZKIQ
21031128;10;promotor;NULL;NULL;NULL;NULL;NULL;TFD818
20303631;10;promotor;10;10;10;10;10;T62368
21648988;10;promotor;10;10;10;10;10;TFDCDJ
22495545;10;promotor;10;10;10;10;10;T03558
19118687;10;promotor;8;9;9;10;8;T12653
21254889;7;passivo;8;5;8;7;2;T52926
20113979;10;promotor;10;10;10;7;10;T12953
20848018;10;promotor;10;10;6;10;10;TFDOAP
20254325;10;promotor;10;10;10;10;10;TEZMHC
22593477;10;promotor;NULL;NULL;NULL;NULL;NULL;TEZKFG
22580430;9;promotor;10;10;10;10;10;TFCT26
22300520;9;promotor;9;9;7;8;10;TCAL80
21531134;10;promotor;10;10;10;10;10;T03456
19726020;10;promotor;10;10;10;10;10;TFCAI9
19111766;10;promotor;NULL;NULL;NULL;NULL;NULL;TEZBBY
21307090;10;promotor;10;10;10;10;10;TEZG04
22873338;8;passivo;NULL;NULL;NULL;NULL;NULL;TFEBZX
20627120;10;promotor;10;10;10;10;10;TA3674
22663270;10;promotor;NULL;NULL;NULL;NULL;NULL;T60842
18947790;10;promotor;10;10;10;10;10;TFCSHC
19591160;10;promotor;10;10;10;10;10;TB2743
20564474;10;promotor;9;9;9;9;9;TA3750
19405637;10;promotor;10;10;10;10;10;TFCYP5
22254193;10;promotor;10;10;10;10;10;TFDRZX
22846668;10;promotor;10;10;10;10;10;TFDGN4
21343523;10;promotor;10;10;10;10;10;T60517
21250506;10;promotor;10;10;10;10;10;TEZLXL
20241183;10;promotor;NULL;NULL;NULL;NULL;NULL;TFBXD0
19641259;10;promotor;10;10;10;10;10;T05995
19191129;10;promotor;10;10;10;10;10;TFCLCO
21014276;10;promotor;10;10;10;10;10;TFDGKQ
20641082;10;promotor;10;10;10;10;10;TB4814
19858191;10;promotor;10;10;10;10;10;TFBTO8
21561739;10;promotor;10;10;10;10;7;TFCJEG
19152639;10;promotor;10;10;10;10;10;TFCYO8
19544807;10;promotor;10;10;10;10;10;TDC1NV
20576519;9;promotor;9;9;9;9;9;T02810
20169049;10;promotor;10;10;10;10;10;TEZEUQ
21099302;10;promotor;10;10;10;10;10;TFDTMF
19003316;10;promotor;10;10;10;10;10;T04247
22167049;10;promotor;10;10;6;7;10;T78664
20048475;10;promotor;10;10;10;10;10;TFBZ62
20943507;10;promotor;NULL;NULL;NULL;NULL;NULL;TEZKIY
21800844;9;promotor;10;10;10;5;5;T29632
21356140;10;promotor;10;10;10;10;10;TEZEY2
21646709;10;promotor;10;10;10;10;10;TFCDXR
19783891;9;promotor;9;9;9;9;9;T26272
21857994;10;promotor;NULL;NULL;NULL;NULL;NULL;TFDCYM
22148796;10;promotor;10;10;10;10;10;TFDTQS
20480602;10;promotor;10;10;10;10;10;TEZKFG
21839764;10;promotor;NULL;NULL;NULL;NULL;NULL;T53366
20978140;0;detrator;0;0;5;0;0;TFCJUX
22556459;10;promotor;10;10;10;10;10;TFBXDR
18615076;9;promotor;10;10;8;9;10;T17094
19803247;10;promotor;10;10;10;10;10;TFBMB3
21870374;10;promotor;6;6;6;6;6;TEXKSA
20191450;10;promotor;10;10;10;9;9;T50320
20042069;10;promotor;10;10;10;10;10;T53161
21466400;10;promotor;NULL;NULL;NULL;NULL;NULL;TFDS53
22396607;10;promotor;10;10;10;10;10;TEVYDI
19107864;10;promotor;NULL;NULL;NULL;NULL;NULL;T03459
19807838;10;promotor;10;10;10;10;10;T74551
22509746;10;promotor;10;10;10;10;10;T61523
22560004;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCOP7
20041761;10;promotor;10;10;10;10;10;TB4671
19399199;0;detrator;1;0;3;0;0;T60517
20675341;0;detrator;0;0;5;0;0;TAAQPD
19303824;10;promotor;8;8;8;8;8;T17272
21468991;10;promotor;NULL;NULL;NULL;NULL;NULL;T56291
21746357;9;promotor;NULL;NULL;NULL;NULL;NULL;TFBKIP
22071825;9;promotor;9;9;9;9;9;TEZLNF
21684186;10;promotor;10;10;10;10;10;T06449
21632624;10;promotor;10;10;10;10;8;TAAJUS
22089757;10;promotor;9;9;9;9;9;TAABP6
19432610;10;promotor;10;10;10;10;10;T15644
21115876;10;promotor;10;10;8;9;9;TEZJGS
22199803;9;promotor;9;10;9;9;9;T53762
20305894;10;promotor;NULL;NULL;NULL;NULL;NULL;TA2879
22671247;9;promotor;NULL;NULL;NULL;NULL;NULL;TB4172
20998507;10;promotor;10;10;7;10;10;TFDNOT
19725031;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCUYD
21126646;10;promotor;10;10;8;10;10;T04851
19677953;5;detrator;5;5;5;5;5;T19281
21709178;10;promotor;10;9;10;5;10;TFDOPT
20348681;10;promotor;10;10;10;10;10;T60311
19690974;10;promotor;10;8;7;7;10;TFBO96
19402628;10;promotor;10;10;10;10;10;T02776
21361788;10;promotor;10;10;10;10;10;T55596
21249197;7;passivo;0;0;0;0;0;T06008
19604652;10;promotor;10;10;10;10;10;T35453
19318746;10;promotor;10;10;10;10;10;T75794
20447085;10;promotor;NULL;NULL;NULL;NULL;NULL;TDC1GA
19903519;10;promotor;10;10;10;10;10;T13017
22809565;10;promotor;NULL;NULL;NULL;NULL;NULL;TB3740
19921791;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCQMJ
21556552;10;promotor;10;10;10;10;10;T35463
20808510;10;promotor;10;10;10;10;10;TFDBWF
21252098;9;promotor;10;10;10;10;10;TFDTOX
20706873;9;promotor;9;9;9;9;9;T35453
18983391;9;promotor;9;9;9;9;9;T16333
22503206;10;promotor;10;10;10;10;10;T12690
20310522;10;promotor;10;10;10;10;10;TFDJ61
20904913;9;promotor;9;9;9;9;9;T35094
22260020;10;promotor;10;10;10;10;10;TA2928
22415681;10;promotor;10;10;10;10;10;T01104
22215878;10;promotor;10;0;0;0;0;TDC1GA
21556797;9;promotor;NULL;NULL;NULL;NULL;NULL;T08223
22476638;10;promotor;10;10;10;10;10;TFDVGH
22326648;10;promotor;10;10;10;10;10;TEZI79
20600015;10;promotor;10;10;10;10;10;TDC1GA
21500435;10;promotor;10;10;10;10;10;TEYYTA
20944242;10;promotor;10;10;10;10;10;TFBWMA
21521249;9;promotor;NULL;NULL;NULL;NULL;NULL;T05615
20655139;10;promotor;9;9;9;9;9;T57253
18991947;10;promotor;10;10;10;10;10;TDC099
21052811;10;promotor;10;10;10;10;10;T03067
19272853;5;detrator;NULL;NULL;NULL;NULL;NULL;TFCLKI
20332529;10;promotor;10;10;10;10;10;T37733
22192832;10;promotor;NULL;NULL;NULL;NULL;NULL;TA8471
22551012;8;passivo;NULL;NULL;NULL;NULL;NULL;TA0675
21210601;10;promotor;10;10;10;10;10;TEZEHW
20916527;10;promotor;10;10;10;10;10;TEWBFO
21897559;5;detrator;NULL;NULL;NULL;NULL;NULL;TDCDM1
22292895;10;promotor;10;10;10;10;10;TEYYTA
20135548;10;promotor;10;10;10;10;10;T61925
19415480;9;promotor;9;9;9;8;9;T34593
21763769;10;promotor;10;10;10;10;10;T48647
21014590;10;promotor;10;10;10;10;10;T53762
21815363;10;promotor;NULL;NULL;NULL;NULL;NULL;TEZLAO
21842192;10;promotor;10;10;10;10;10;TEZGUA
22220348;10;promotor;10;10;10;10;10;TCATXY
21470878;10;promotor;10;10;10;10;10;TAAQPD
22605406;10;promotor;10;10;10;10;10;T48548
21619985;10;promotor;10;10;10;10;10;TFCA40
20507502;10;promotor;NULL;NULL;NULL;NULL;NULL;T41316
18931989;10;promotor;10;10;10;10;10;T16411
22968799;10;promotor;10;10;10;10;10;TFBXX2
20412179;10;promotor;NULL;NULL;NULL;NULL;NULL;T57253
22717837;10;promotor;10;10;10;10;10;TDC1FK
19835639;10;promotor;NULL;NULL;NULL;NULL;NULL;TFDRHF
19790261;10;promotor;10;10;10;10;10;T55216
21154056;10;promotor;10;10;10;10;10;TFDF96
19919437;10;promotor;10;10;10;10;10;T03415
22808870;8;passivo;7;7;2;2;2;TEVNZF
20994903;3;detrator;2;2;7;2;2;T16639
21533292;10;promotor;10;10;10;10;10;TEYSXM
19138186;10;promotor;10;10;10;10;10;TFBLUM
21320024;8;passivo;8;8;8;8;8;T55216
19986815;10;promotor;10;10;10;10;10;TFDCGT
19289783;6;detrator;10;10;10;10;10;TFCZH5
19217866;10;promotor;10;10;10;10;10;T03415
22171734;10;promotor;10;10;10;10;10;TDC099
20327019;10;promotor;10;10;10;10;10;TEZBC6
21593315;4;detrator;NULL;NULL;NULL;NULL;NULL;T05618
19989049;0;detrator;0;0;0;0;0;T09590
22366347;10;promotor;10;10;10;10;10;T02282
21287298;9;promotor;9;9;9;9;9;T17891
18949274;0;detrator;5;5;5;5;5;TEXSQH
21094123;10;promotor;10;10;10;10;10;T79237
19135676;10;promotor;10;10;10;10;10;TFCAB2
22785715;9;promotor;9;9;9;9;9;T76806
20307262;10;promotor;10;10;10;10;10;T75004
21299952;10;promotor;10;10;10;10;10;T50750
22240911;5;detrator;NULL;NULL;NULL;NULL;NULL;TFCLZ6
21446205;7;passivo;7;7;7;7;7;TFCBDZ
22952451;8;passivo;8;8;8;8;8;TDC1GA
22978144;10;promotor;10;10;10;10;10;T17094
22223416;1;detrator;NULL;NULL;NULL;NULL;NULL;T59297
21914928;10;promotor;NULL;NULL;NULL;NULL;NULL;T02145
21511394;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCIR5
22400010;10;promotor;10;10;10;10;10;TDC0IN
20574018;10;promotor;10;10;10;10;10;T77520
22862641;10;promotor;10;10;10;10;10;TEZHDN
21266671;10;promotor;10;10;10;10;10;T58645
19357153;10;promotor;10;10;10;10;10;T48590
19859678;10;promotor;10;10;10;9;9;T11293
20565991;9;promotor;NULL;NULL;NULL;NULL;NULL;TFC452
20627393;10;promotor;10;10;10;10;10;T98882
23011454;10;promotor;10;10;10;10;10;TFCAI9
22197772;10;promotor;10;10;10;10;10;TEZNL0
22851975;10;promotor;10;10;10;10;10;T04065
22528266;9;promotor;9;9;9;9;9;TFDIRI
21945564;5;detrator;5;7;8;5;7;TFD879
21593369;10;promotor;10;10;10;10;10;T76679
20633334;10;promotor;10;10;10;10;10;TA2800
20862330;9;promotor;8;10;8;9;9;T14081
21819488;10;promotor;10;10;10;10;10;T35673
19771461;10;promotor;10;10;10;10;10;TFCBQ1
22833788;10;promotor;10;10;8;10;10;T58228
21760302;10;promotor;10;8;8;8;8;TFDHQ1
21891495;10;promotor;10;10;10;10;10;T57362
22403557;9;promotor;9;9;9;9;9;TEZBRQ
22624969;10;promotor;10;10;10;10;10;TFCTOW
20539467;10;promotor;NULL;NULL;NULL;NULL;NULL;TA0719
21321296;10;promotor;10;10;10;10;10;T05879
21287063;10;promotor;10;10;10;10;10;TFBWZZ
19257116;8;passivo;8;8;8;8;8;T26272
20246955;10;promotor;9;10;10;10;7;TFDA94
22538484;10;promotor;10;10;10;10;10;T53095
21462049;10;promotor;10;9;10;9;9;T34593
20008265;10;promotor;10;10;10;10;10;TEXSJH
20863134;10;promotor;10;10;10;10;10;TFCZN5
20760815;10;promotor;10;10;10;10;10;TFCZ45
22430158;10;promotor;10;10;10;10;10;TFCLHU
20464469;10;promotor;10;10;10;10;10;TFCZ45
21548775;10;promotor;NULL;NULL;NULL;NULL;NULL;T14119
20970886;5;detrator;10;0;10;4;0;TEXVBP
19692484;0;detrator;0;0;0;0;0;TEWBRK
21203860;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCOXY
20787890;8;passivo;NULL;NULL;NULL;NULL;NULL;TFCODW
20521819;7;passivo;8;10;6;7;7;TDC011
21368087;10;promotor;9;9;8;9;9;TFCZ58
20520309;3;detrator;3;0;2;0;0;TFCYOD
21952461;8;passivo;NULL;NULL;NULL;NULL;NULL;TDC01Y
18795484;10;promotor;10;10;10;10;10;TEZOOD
22538298;10;promotor;10;10;10;10;10;T48647
19417550;10;promotor;NULL;NULL;NULL;NULL;NULL;T76352
18945508;10;promotor;8;8;8;8;8;T35094
19894894;10;promotor;10;10;10;1;5;T17094
20299138;10;promotor;10;10;10;10;10;T42559
21578750;10;promotor;10;10;10;10;10;TA0719
20418797;10;promotor;10;10;10;10;10;T07682
19347121;10;promotor;10;10;10;10;10;TFDGWN
22502926;10;promotor;10;10;3;10;8;TEZHGT
22520554;10;promotor;10;10;10;10;10;TB2401
23018376;10;promotor;10;10;10;10;10;TEZOOU
21600790;10;promotor;NULL;NULL;NULL;NULL;NULL;TFDED0
22781235;8;passivo;NULL;NULL;NULL;NULL;NULL;T61500
21642275;10;promotor;10;10;10;10;10;TFDOU6
22044424;10;promotor;10;10;10;10;10;TB0791
22497326;9;promotor;10;8;5;8;10;TFCMDN
21310731;10;promotor;10;10;10;10;10;TEZSOI
22199657;10;promotor;NULL;NULL;NULL;NULL;NULL;T14119
21289246;10;promotor;10;10;10;10;10;TA3249
20010624;10;promotor;NULL;NULL;NULL;NULL;NULL;T29964
19121410;10;promotor;10;10;10;10;10;T77617
20167783;10;promotor;10;10;10;10;10;T43474
20626854;10;promotor;10;10;10;10;10;TFCLHN
21443885;8;passivo;NULL;NULL;NULL;NULL;NULL;TFCMRP
21683601;10;promotor;10;10;10;10;10;TFDPNU
21655004;10;promotor;10;10;10;10;10;T35094
20440752;0;detrator;0;0;0;0;0;TEZKQY
22758375;10;promotor;10;10;10;10;10;TFDCGT
22704274;9;promotor;9;9;7;9;9;T03415
21419808;10;promotor;10;10;10;10;10;TEYJDK
21389275;10;promotor;10;10;10;10;10;TFDRTC
22600114;8;passivo;NULL;NULL;NULL;NULL;NULL;TFDTU8
21477323;10;promotor;10;10;10;10;10;T36224
21879780;1;detrator;NULL;NULL;NULL;NULL;NULL;T09481
21680719;9;promotor;9;9;5;9;9;TFDD98
22467250;8;passivo;9;6;9;7;5;T50734
22518863;10;promotor;NULL;NULL;NULL;NULL;NULL;TEZEV7
22780353;8;passivo;NULL;NULL;NULL;NULL;NULL;T27211
22196341;10;promotor;NULL;NULL;NULL;NULL;NULL;TB3721
21374124;10;promotor;10;10;10;10;10;T44001
20498434;10;promotor;10;10;10;10;10;TFCA40
19925861;10;promotor;NULL;NULL;NULL;NULL;NULL;TEZHDN
20986339;9;promotor;9;9;10;9;9;TFDIQT
22525861;10;promotor;NULL;NULL;NULL;NULL;NULL;TFDC75
21789725;10;promotor;10;10;10;10;10;TEZOWC
19737203;10;promotor;10;10;10;10;10;TEZVOV
19758838;10;promotor;9;9;9;9;9;TEZF71
21302639;10;promotor;10;10;10;10;10;T05879
22426775;9;promotor;10;10;8;9;8;T22870
18992277;10;promotor;10;10;10;10;10;T75794
21712218;10;promotor;10;10;10;10;10;TFEBNY
21269136;10;promotor;10;10;10;10;10;TDC0J5
18868743;10;promotor;10;10;10;10;10;TCBANZ
20377673;10;promotor;10;10;10;10;10;T06937
19556203;8;passivo;8;8;8;8;8;T26272
19206717;10;promotor;10;10;10;10;10;T77573
21858513;10;promotor;10;10;10;10;10;TFDNEH
19138329;10;promotor;10;10;10;10;10;TFCODW
21479996;1;detrator;3;3;3;0;1;TFDAKQ
19105925;9;promotor;9;9;9;9;9;TFBKKF
21823371;10;promotor;10;10;10;10;10;TFDF96
19779080;10;promotor;NULL;NULL;NULL;NULL;NULL;T77096
19401119;10;promotor;9;10;10;10;10;T07049
20994898;10;promotor;6;6;9;5;9;TA0719
21006899;10;promotor;10;10;10;10;10;TFDIGN
22407264;10;promotor;8;8;8;8;8;TAACDU
20950099;10;promotor;10;10;10;10;10;T80088
20016133;10;promotor;10;10;10;10;10;T11623
22492276;10;promotor;10;10;10;10;10;T08391
22250640;10;promotor;NULL;NULL;NULL;NULL;NULL;TEZSOI
22811426;10;promotor;10;10;10;10;10;TB3493
21417435;10;promotor;10;10;10;10;10;TFDBKE
22676804;10;promotor;10;10;10;10;10;TFCXHM
22684238;10;promotor;10;10;10;10;10;T59746
21819887;8;passivo;9;8;8;7;6;TDC1GA
22196899;10;promotor;10;10;10;10;10;TFDOU6
20899214;0;detrator;0;0;0;0;0;TFDNG1
21939883;10;promotor;NULL;NULL;NULL;NULL;NULL;T03062
19320938;10;promotor;10;10;10;10;10;T52565
19898259;10;promotor;10;10;10;10;10;TA0719
21055465;8;passivo;NULL;NULL;NULL;NULL;NULL;T03120
20566820;9;promotor;9;9;9;9;9;TFCDXR
21388805;9;promotor;NULL;NULL;NULL;NULL;NULL;TFDAKV
21215086;10;promotor;10;10;10;10;10;T59746
22011225;10;promotor;NULL;NULL;NULL;NULL;NULL;T78206
22720946;10;promotor;10;10;10;10;10;TFBSKB
22324719;10;promotor;10;10;9;10;10;TEZCXN
22781645;6;detrator;NULL;NULL;NULL;NULL;NULL;TDCGA4
19508033;10;promotor;10;10;10;10;10;T78206
19408788;7;passivo;7;7;7;7;7;TFBO12
21790555;10;promotor;10;10;10;10;10;T53401
22946520;10;promotor;10;10;10;10;10;T35673
21541606;1;detrator;NULL;NULL;NULL;NULL;NULL;T09481
22636948;10;promotor;10;10;10;10;10;TEZEJA
22836722;10;promotor;NULL;NULL;NULL;NULL;NULL;TB1029
21996237;7;passivo;NULL;NULL;NULL;NULL;NULL;TEZD14
22076147;10;promotor;10;10;10;10;10;TAAHTY
19853176;10;promotor;10;10;10;10;10;TEXVBP
19895921;10;promotor;8;0;8;0;0;TFCPG1
19147058;10;promotor;10;10;10;10;10;T49920
21763537;10;promotor;NULL;NULL;NULL;NULL;NULL;T05953
20823513;10;promotor;10;10;10;10;10;T05273
21089425;9;promotor;8;8;8;8;8;T84622
23041684;10;promotor;10;10;10;10;10;TFCX53
21755385;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCXON
21860960;10;promotor;10;10;10;10;10;TFCAB2
20257492;9;promotor;10;10;9;9;10;TFCCWQ
19632364;10;promotor;10;10;10;9;10;T27008
21568478;10;promotor;10;4;10;10;10;TFBTIH
20350179;9;promotor;NULL;NULL;NULL;NULL;NULL;T84703
21952628;10;promotor;10;9;9;10;9;TA3658
22135734;9;promotor;NULL;NULL;NULL;NULL;NULL;T42836
19808148;9;promotor;NULL;NULL;NULL;NULL;NULL;TDC1NV
19879419;9;promotor;NULL;NULL;NULL;NULL;NULL;T03459
21165894;10;promotor;10;10;7;9;9;T48771
19562633;10;promotor;NULL;NULL;NULL;NULL;NULL;T17136
21704009;10;promotor;10;10;10;10;10;TEVS97
21814187;10;promotor;10;10;10;10;10;T60517
21926989;10;promotor;10;10;10;10;10;TFDAJH
20466160;9;promotor;NULL;NULL;NULL;NULL;NULL;TDC1KY
22557017;10;promotor;10;10;10;10;10;T57253
21116926;0;detrator;0;0;0;0;0;TCANA8
20128313;10;promotor;10;10;10;10;10;T26272
22275603;10;promotor;10;10;10;10;10;T05691
19352239;8;passivo;NULL;NULL;NULL;NULL;NULL;TFCNRP
22626594;10;promotor;10;10;10;10;10;T35866
19479259;10;promotor;10;10;10;10;10;T04491
19137379;9;promotor;10;10;10;10;10;TEZEK7
21005879;10;promotor;NULL;NULL;NULL;NULL;NULL;TFBSVB
22354371;10;promotor;9;9;9;9;9;TDC1GA
19026114;10;promotor;10;10;10;10;10;TFCHGI
22567252;7;passivo;7;7;7;7;7;TC3698
22621556;8;passivo;10;10;8;10;8;T22870
22102924;10;promotor;10;10;10;10;10;T42559
22009379;10;promotor;10;10;10;10;10;TFDPXM
22977099;10;promotor;10;10;10;10;10;TEZEHW
19113210;10;promotor;NULL;NULL;NULL;NULL;NULL;TDC1NV
21937038;10;promotor;10;10;10;10;10;TFCYO8
19451910;9;promotor;8;8;8;8;8;T60842
20547631;9;promotor;9;9;9;9;9;TEXST8
20050595;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCKB6
19688060;8;passivo;9;6;3;7;2;T17094
19396773;9;promotor;8;8;8;8;8;T35094
20204031;10;promotor;10;10;10;10;10;T42892
22671491;9;promotor;10;10;10;10;10;TFCT26
22212436;0;detrator;NULL;NULL;NULL;NULL;NULL;TEXVFR
22468583;10;promotor;10;10;10;10;10;T06449
21205066;10;promotor;NULL;NULL;NULL;NULL;NULL;T03120
19531021;10;promotor;10;9;9;8;9;T57514
19180434;10;promotor;10;10;10;10;10;TCAL80
21989182;10;promotor;10;10;10;10;10;T74551
22769134;7;passivo;10;10;7;7;7;TEZEBG
22313004;9;promotor;10;10;10;10;10;TFCT26
22458415;1;detrator;NULL;NULL;NULL;NULL;NULL;TEXSQH
22857749;10;promotor;10;10;10;10;10;TEZCK6
19748412;8;passivo;8;8;8;8;8;T26272
22830583;10;promotor;10;10;10;10;10;TEZKKU
22560406;10;promotor;10;10;10;10;10;TAABP6
19939814;7;passivo;NULL;NULL;NULL;NULL;NULL;TFDCAJ
21211386;10;promotor;NULL;NULL;NULL;NULL;NULL;T51706
21579817;9;promotor;NULL;NULL;NULL;NULL;NULL;T98884
19523112;8;passivo;8;8;8;8;8;TFCVYU
20281722;10;promotor;10;10;10;10;10;T07826
22455348;9;promotor;NULL;NULL;NULL;NULL;NULL;TAACDW
22180495;10;promotor;10;10;10;10;10;T12870
22674974;10;promotor;10;10;10;10;10;T00538
20843980;8;passivo;NULL;NULL;NULL;NULL;NULL;TFBPRZ
20106002;10;promotor;10;5;7;5;3;TDC01Z
22116841;9;promotor;NULL;NULL;NULL;NULL;NULL;TFCMNJ
20464348;10;promotor;10;10;10;10;10;TFCGS4
22124841;10;promotor;NULL;NULL;NULL;NULL;NULL;TDC01Z
22156860;10;promotor;10;10;10;10;10;T78206
21140989;10;promotor;NULL;NULL;NULL;NULL;NULL;T13017
19019154;10;promotor;10;10;10;10;10;TEZK40
22383583;10;promotor;10;10;10;10;10;TEZLS0
20111233;10;promotor;10;10;10;10;10;TFDF96
21647823;10;promotor;10;10;10;10;10;T75330
22441259;10;promotor;9;9;9;9;9;TAAOFB
22037333;10;promotor;10;10;10;10;10;TFCXOF
20454534;7;passivo;7;10;7;7;7;TDC1KW
22243911;10;promotor;10;10;10;10;10;TCBANZ
21435685;10;promotor;10;10;10;9;8;T52576
20490683;10;promotor;10;10;8;10;10;TFBWMA
22801701;5;detrator;5;5;2;2;5;TFDDM5
18543626;4;detrator;10;0;7;0;0;T17094
22465564;10;promotor;7;7;7;7;7;TFDBJH
19408350;8;passivo;NULL;NULL;NULL;NULL;NULL;TEZJ32
19687764;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCDJX
20468900;10;promotor;10;10;10;10;10;TDC0J5
21676034;10;promotor;10;10;10;10;10;TEZEUQ
19520174;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCNRP
21806080;10;promotor;NULL;NULL;NULL;NULL;NULL;TFDUQD
22178945;10;promotor;10;10;10;10;10;TEZEE0
22626255;10;promotor;9;10;9;9;10;TFDHBQ
22789705;10;promotor;10;10;10;10;10;TFCH99
22482367;3;detrator;NULL;NULL;NULL;NULL;NULL;TDCCOR
21659457;10;promotor;10;10;9;10;10;T54131
22812292;10;promotor;10;10;10;10;10;T03585
20701122;10;promotor;10;10;10;10;10;T60795
20890624;10;promotor;10;10;10;10;10;TEXVBP
20747278;10;promotor;10;10;10;10;10;T34142
20310726;10;promotor;10;10;10;10;10;TB2401
19606362;10;promotor;NULL;NULL;NULL;NULL;NULL;TEZJBZ
20927287;10;promotor;NULL;NULL;NULL;NULL;NULL;T35453
21344692;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCNRP
22144265;10;promotor;10;10;10;10;10;T35094
22456878;10;promotor;10;10;10;10;10;TDC01Z
21194264;10;promotor;10;10;10;10;10;TFCSI8
21390389;8;passivo;8;8;9;8;8;T17997
20449865;10;promotor;9;9;9;9;9;TDC0IN
22419030;10;promotor;10;10;10;10;10;T75794
22028339;10;promotor;NULL;NULL;NULL;NULL;NULL;TAACDU
22674118;5;detrator;NULL;NULL;NULL;NULL;NULL;T75868
22432712;10;promotor;10;10;10;10;10;TEZMHC
22525428;10;promotor;9;9;9;9;9;T53339
20342321;10;promotor;10;10;10;10;10;TB3721
22059391;10;promotor;10;10;10;10;10;TFCAFR
22314981;10;promotor;10;10;9;10;10;T15283
21404999;8;passivo;NULL;NULL;NULL;NULL;NULL;TEZIFJ
20451172;10;promotor;10;10;10;10;10;TCAWRC
21533744;9;promotor;9;9;9;9;9;TFD975
19683722;10;promotor;NULL;NULL;NULL;NULL;NULL;T92214
19432028;10;promotor;10;10;10;10;8;TA3249
22060395;10;promotor;NULL;NULL;NULL;NULL;NULL;T01104
22422976;10;promotor;10;10;10;10;10;TFDBSF
21517363;10;promotor;NULL;NULL;NULL;NULL;NULL;TFDDU3
19016105;10;promotor;10;10;10;10;10;T73839
22985459;10;promotor;NULL;NULL;NULL;NULL;NULL;TFDID7
21962464;10;promotor;10;10;10;10;10;TFCTPS
20860629;10;promotor;10;10;10;10;10;T42559
21891160;10;promotor;10;10;10;5;9;TCAL80
22707916;10;promotor;NULL;NULL;NULL;NULL;NULL;T55622
19407374;2;detrator;5;0;8;0;0;T03306
20053872;10;promotor;10;10;10;10;10;T07472
22223420;9;promotor;9;9;9;9;9;TFDIRI
20265730;9;promotor;9;9;9;9;9;T26323
22164714;8;passivo;NULL;NULL;NULL;NULL;NULL;T84931
22286340;10;promotor;NULL;NULL;NULL;NULL;NULL;TFAIMQ
22727343;10;promotor;NULL;NULL;NULL;NULL;NULL;T03967
19036745;8;passivo;9;7;7;9;8;T37248
21912503;10;promotor;10;10;10;10;10;TFCTOW
21474871;0;detrator;0;0;0;0;0;TCANA8
20819608;10;promotor;10;10;10;10;10;TFCLHU
21670362;10;promotor;10;10;10;10;5;TFDO85
20128109;10;promotor;10;10;10;10;10;T06468
21447357;10;promotor;10;10;10;10;10;TFBEAM
19695031;8;passivo;8;8;8;8;8;T26272
21416126;7;passivo;8;8;8;8;8;TFCRKZ
21138316;10;promotor;10;10;10;10;10;TFBK21
22062304;10;promotor;NULL;NULL;NULL;NULL;NULL;T74810
21272041;7;passivo;9;8;8;0;5;T02817
22347436;8;passivo;9;10;8;8;7;TFCH84
23050485;10;promotor;10;10;10;10;10;TFCAB2
22031925;10;promotor;10;10;9;9;10;T75330
21910302;10;promotor;10;10;10;10;10;TFCHC3
22254289;10;promotor;10;10;10;10;10;T34142
21734451;9;promotor;10;10;8;9;5;TFCLCO
22809675;10;promotor;10;10;10;10;10;TFDPWL
21097359;10;promotor;10;10;10;10;10;TEXVBP
19440200;10;promotor;10;10;10;10;10;TEZL56
21165209;10;promotor;9;9;9;9;9;TFCYLN
21087444;10;promotor;10;10;10;10;10;TFCKOA
19635369;10;promotor;10;10;10;10;10;T35094
20516664;10;promotor;10;10;10;10;10;T03459
18933540;10;promotor;10;10;10;10;10;T24293
22730019;10;promotor;10;10;10;10;10;TCAWRC
22155043;10;promotor;10;10;10;10;10;TFBX19
20248923;10;promotor;10;10;10;10;8;T15878
19464574;10;promotor;10;10;10;10;10;TFBLBY
22292545;10;promotor;10;10;10;10;10;T05691
